"receipt_id","start_hour","start_day","start_week","start_weekday","warehouse_name","supplier_id","inbnd_type","sku_category_level_4_nm","sku_category_cnt","inbnd_duration_min"
"01003731487","7","20","25","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",5376.0,16.9603699503845
"01003676946","8","23","21","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Кросс-док,"Газированные напитки от 0,8л",2439.0,5.05684136791192
"01003835643","5","13","33","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1830.0,35.4376004343821
"01003835643","5","13","33","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",444.0,8.59797518735828
"01003904675","7","16","38","2",РЦ СБЛ ВРЖ Нечаевка,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1974.0,6.33395103530793
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",4410.0,24.1111626228693
"01003685225","9","29","22","4",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,"Соки и нектары более 0,5л и до 1,5л",396.0,0.639445733333333
"01003610651","12","21","17","1",РЦ СБЛ ВЛГ-2 WMS,"5c37154a-c40f-11ed-ae77-08c0eb320147",Кросс-док,"Газированные напитки от 0,8л",972.0,10.0201382166667
"01003822653","6","12","33","2",РЦ СБЛ НСК,fe37e020-bf16-11ed-ae77-08c0eb320147,Кросс-док,"Соки и нектары более 0,5л и до 1,5л",432.0,1.10797777
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",168.0,0.918520480871212
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",156.0,0.852911875094697
"01003713502","3","9","24","1",РЦ СБЛ КСК,"7fbebc6d-3f7a-11ef-ae7a-08c0eb320147",Хранение от поставщика,Негазированные питьевые воды от 3л,804.0,15.73783475
"01003888333","10","9","37","2",РЦ СБЛ ВРЖ Нечаевка,"5710771d-887c-11eb-85a3-1c34dae33151",Хранение от поставщика,Негазированные питьевые воды от 3л,120.0,2.52807056666667
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Холодные чаи менее 0,8л",12.0,0.0656086057765151
"01003790929","9","24","30","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",2169.0,4.51181561800539
"01003890203","9","12","37","5",РЦ СБЛ РНД-2,"036140e6-3639-11f0-aa25-be3af2b6059f",Хранение от поставщика,Энергетические напитки,504.0,1.68150031666667
"01003790929","9","24","30","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",2304.0,4.79263401746631
"01003842983","3","27","35","3",РЦ СБЛ УФА-2,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",2025.0,2.8573614
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",546.0,2.98519156283144
"01003897291","12","13","37","6",РЦ СБЛ ВРЖ Нечаевка,"6876d873-0939-11ef-8861-08c0eb32014b",Хранение от поставщика,Холодный кофе,1140.0,3.68293708333333
"01003790929","9","24","30","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",1092.0,2.27150883119497
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",90.0,0.492064543323864
"01003875537","10","4","36","4",РЦ СБЛ ВЛГ-2 WMS,"909578fd-648e-11ef-ae7a-08c0eb320147",Хранение от РЦ,"Соки и нектары более 0,5л и до 1,5л",240.0,1.3410459
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",630.0,3.44445180326705
"01003904675","7","16","38","2",РЦ СБЛ ВРЖ Нечаевка,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,Негазированные питьевые воды от 3л,2040.0,6.5457244741784
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,Безалкогольное пиво,240.0,1.3121721155303
"01003849729","4","21","34","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,Энергетические напитки,84.0,0.459260240435606
"01003867107","6","2","36","2",РЦ СБЛ ТМН,ded9af41-bbef-11ec-8857-08c0eb32014b,Хранение от поставщика,Энергетические напитки,1332.0,16.70859085
"01003822653","6","12","33","2",РЦ СБЛ НСК,fe37e020-bf16-11ed-ae77-08c0eb320147,Кросс-док,Морсы,288.0,0.738651846666667
"01003904675","7","16","38","2",РЦ СБЛ ВРЖ Нечаевка,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",3228.0,10.357646373847
"01003728551","14","19","25","4",РЦ СБЛ НН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",1920.0,9.32625070443815
"01003675074","10","26","22","1",РЦ СБЛ ВЛГ-2 WMS,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,1572.0,3.57988646666667
"01003853179","4","25","35","1",РЦ СБЛ СМР,"6f6d0c3f-aefe-11ea-b969-0050560306e1",Хранение от поставщика,"Газированные напитки менее 0,8л",4536.0,9.90377420338983
"01003728551","14","19","25","4",РЦ СБЛ НН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1548.0,7.51928963045326
"01003675152","6","24","21","6",РЦ СБЛ ВЛГ-2 WMS,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1008.0,1.45161099732314
"01003771092","5","13","28","0",РЦ СБЛ ВЛГ-2 WMS,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Кросс-док,"Газированные напитки менее 0,8л",1440.0,2.51057302666667
"01003675152","6","24","21","6",РЦ СБЛ ВЛГ-2 WMS,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",1350.0,1.94412187141491
"01003818847","5","6","32","3",РЦ СБЛ НСК,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Негазированные питьевые воды от 3л,3336.0,19.8240199717949
"01003675152","6","24","21","6",РЦ СБЛ ВЛГ-2 WMS,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные менее 0,8л",780.0,1.12327041459528
"01003875664","15","5","36","5",РЦ СБЛ РНД-2,f867fb96-d63d-11ea-8598-1c34dae33151,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",0.0,0.0
"01003818847","5","6","32","3",РЦ СБЛ НСК,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Газированные питьевые воды от 3л,252.0,1.49749791153846
"01003853179","4","25","35","1",РЦ СБЛ СМР,"6f6d0c3f-aefe-11ea-b969-0050560306e1",Хранение от поставщика,"Газированные напитки от 0,8л",5376.0,11.7378064632768
"01003845315","5","29","35","5",РЦ СБЛ КСК,c766844d-edec-11ef-aa3a-be3af2b6059f,Кросс-док,Негазированные сокосодержащие напитки,1296.0,1.98837758333333
"01003751857","5","4","27","5",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,1.00320336572581
"01003835871","7","14","33","4",РЦ СБЛ НН,"4d0c5473-7955-11e9-80c5-0cc47a817925",Хранение от поставщика,Негазированные питьевые воды от 3л,2184.0,6.42961713962656
"01003851547","8","29","35","5",РЦ СБЛ ВЛГ-2 WMS,"141f3c79-76a9-11eb-85a3-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",6048.0,6.66815645
"01003771092","5","13","28","0",РЦ СБЛ ВЛГ-2 WMS,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Кросс-док,Энергетические напитки,2160.0,3.76585954
"01003528538","4","20","12","4",РЦ СДГ КСК,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,3480.0,18.15729535
"01003835871","7","14","33","4",РЦ СБЛ НН,"4d0c5473-7955-11e9-80c5-0cc47a817925",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",3600.0,10.5982700103734
"01003751857","5","4","27","5",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",2472.0,4.92047365094086
"01003875664","15","5","36","5",РЦ СБЛ РНД-2,f867fb96-d63d-11ea-8598-1c34dae33151,Хранение от поставщика,"Газированные напитки менее 0,8л",120.0,3.09826505
"01003728551","14","19","25","4",РЦ СБЛ НН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",768.0,3.73050028177526
"01003840272","7","26","35","2",РЦ СБЛ ТМН,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,432.0,1.64658675
"01003898173","6","12","37","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1494.0,7.25602782370242
"01003699159","8","4","23","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,Негазированные питьевые воды от 3л,2400.0,9.2353571641791
"01003637515","5","11","19","0",РЦ СБЛ ВЛГ-2 WMS,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",2298.0,12.21619445
"01003850842","8","21","34","4",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,"Соки и нектары более 0,5л и до 1,5л",1872.0,4.39242474666667
"01003846136","6","21","34","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Кросс-док,"Газированные напитки от 0,8л",621.0,0.694371583333333
"01003838276","10","18","34","1",РЦ СБЛ СМР,a122042b-f9c7-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные менее 0,8л",800.0,0.626343611004479
"01003806099","8","1","31","5",РЦ СБЛ ВЛГ-2 WMS,b816da60-c690-11ea-b7de-0050560306e1,Кросс-док,"Квас менее 0,8л",576.0,2.57596300666667
"01003617062","7","26","17","6",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,"Соки и нектары более 0,5л и до 1,5л",312.0,0.492241636956522
"01003838276","10","18","34","1",РЦ СБЛ СМР,a122042b-f9c7-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",4410.0,3.45271915566219
"01003850842","8","21","34","4",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,Морсы,288.0,0.675757653333333
"01003898173","6","12","37","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",240.0,1.16562695963091
"01003901072","11","12","37","5",РЦ СБЛ КНД-3,"31f2481e-b0d3-11ec-ae6d-08c0eb320147",Хранение от поставщика,Безалкогольное пиво,1164.0,3.31443173207283
"01003781002","6","20","29","0",РЦ СБЛ НН,b816da60-c690-11ea-b7de-0050560306e1,Хранение от поставщика,"Квас от 0,8л",432.0,2.2626843
"01003672876","11","18","20","0",РЦ СБЛ ВЛГ-2 WMS,c7da00ce-3602-11ee-885f-08c0eb32014b,Хранение от РЦ,"Газированные напитки от 0,8л",3134.0,26.5180169181061
"01003672876","11","18","20","0",РЦ СБЛ ВЛГ-2 WMS,c7da00ce-3602-11ee-885f-08c0eb32014b,Хранение от РЦ,"Соки и нектары более 0,5л и до 1,5л",108.0,0.913830831893893
"01003699159","8","4","23","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Газированные напитки от 0,8л",12.0,0.0461767858208955
"01003806099","8","1","31","5",РЦ СБЛ ВЛГ-2 WMS,b816da60-c690-11ea-b7de-0050560306e1,Кросс-док,"Квас от 0,8л",864.0,3.86394451
"01003901072","11","12","37","5",РЦ СБЛ КНД-3,"31f2481e-b0d3-11ec-ae6d-08c0eb320147",Хранение от поставщика,"Газированные напитки менее 0,8л",264.0,0.751726784593838
"01003617062","7","26","17","6",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,Морсы,240.0,0.378647413043478
